url,title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
,"Moscow Zero",Movie,"Horror, Thriller",2006,tt0488164,3,1881,FR
,"Jimi Plays Monterey",Movie,"Documentary, Music",1986,tt0093312,8.1,1465,"AG, BB, BS, HN, NI, TT"
,"The Naked Kiss",Movie,"Crime, Drama",1964,tt0058390,7.2,8971,"AG, BB, BS, NI, TT, US"
,"April Fool's Day",Movie,"Crime, Horror, Mystery",2008,tt1018817,3.7,4280,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Pépé le Moko",Movie,"Crime, Drama, Romance",1937,tt0029453,7.7,8203,"AG, BB, BS, NI, TT"
,"Death Wish 4: The Crackdown",Movie,"Action, Crime, Drama",1987,tt0092857,5.4,11493,"AG, BB, BS, HN, NI, TT, US"
,"From Paris with Love",Movie,"Action, Crime, Thriller",2010,tt1179034,6.4,122497,"CZ, SK"
,"The War Room",Movie,"Documentary, History",1993,tt0108515,7.4,4512,"AG, BB, BS, HN, NI, TT, US"
,Pu-239,Movie,Drama,2006,tt0472156,6.7,4252,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Arthur and the Revenge of Maltazard",Movie,"Adventure, Animation, Family",2009,tt0940657,5.2,11337,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Old Joy",Movie,Drama,2006,tt0468526,6.8,9030,"AG, BB, BS, HN, NI, TT, US"
,"4 Little Girls",Movie,"Documentary, History",1997,tt0118540,7.8,3647,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
,"Red Desert",Movie,Drama,1964,tt0058003,7.4,18037,"AG, BA, BB, BG, BS, CZ, HN, HR, HU, MD, ME, MK, NI, PL, RO, SI, SK, TT, US"
,"The Night Porter",Movie,Drama,1974,tt0071910,6.6,15227,"AG, BB, BS, HN, NI, TT, US"
,Tobruk,Movie,"History, War",2008,tt1224376,5.8,1204,"CZ, SK"
,Shameless,Movie,"Comedy, Drama",2008,tt1267499,5.7,669,"CZ, SK"
,"Bugs Bunny's 3rd Movie: 1001 Rabbit Tales",Movie,"Adventure, Animation, Comedy",1982,tt0083701,7,2270,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Outfit",Movie,"Crime, Drama, Thriller",1973,tt0071960,7,5213,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"Wrong Side Up",Movie,"Comedy, Drama",2005,tt0408120,7.2,1767,"CZ, SK"
,Wit,Movie,Drama,2001,tt0243664,8,11552,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,"The Earrings of Madame De...",Movie,"Drama, Romance",1953,tt0046022,7.9,11334,"AG, BB, BS, HN, NI, TT, US"
,Inception,Movie,"Action, Adventure, Sci-Fi",2010,tt1375666,8.8,2605707,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
,"Mom and Dad Save the World",Movie,"Adventure, Comedy, Family",1992,tt0104905,5.3,5290,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, FI, GT, HN, JM, LC, MX, NI, NO, PA, PE, PY, SE, SV, TC, TT, US, UY, VE"
,Pulse,Movie,"Horror, Mystery, Sci-Fi",2001,tt0286751,6.5,27006,US
,"Braddock: Missing in Action III",Movie,"Action, War",1988,tt0094792,4.9,7395,US
,Salesman,Movie,"Documentary, Drama",1969,tt0064921,7.6,5808,"AG, BB, BS, HN, NI, TT, US"
,"The Bounty Hunter",Movie,"Action, Comedy, Romance",2010,tt1038919,5.5,135689,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Salt,Movie,"Action, Thriller",2010,tt0944835,6.5,333488,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HR, JM, LC, ME, MK, MX, PA, PE, PY, SI, SV, TC, UY, VE"
,"The Expendables",Movie,"Action, Adventure, Thriller",2010,tt1320253,6.4,368732,"AG, BB, BS, HN, NI, TT, US"
,"The Other Guys",Movie,"Action, Comedy, Crime",2010,tt1386588,6.6,293584,"AR, BA, BG, BO, BR, CL, CO, CR, GT, HN, HR, HU, MD, ME, MK, MX, PE, PL, RS, SI, SK, SV, UY"
,"A Return to Salem's Lot",Movie,"Comedy, Horror, Thriller",1987,tt0093855,4.3,5089,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, US, UY"
,"The NeverEnding Story III",Movie,"Adventure, Comedy, Family",1994,tt0110647,3.2,12620,FR
,"For Whom the Bell Tolls",Movie,"Adventure, Drama, History",1943,tt0035896,6.8,10477,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,Cruising,Movie,"Crime, Drama, Mystery",1980,tt0080569,6.5,29060,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"I Cover the Waterfront",Movie,"Crime, Drama, Romance",1933,tt0024151,6.1,795,"AG, BB, BS, HN, NI, TT, US"
,"In Which We Serve",Movie,"Drama, War",1942,tt0034891,7.2,6568,"AG, BB, BS, HN, NI, TT, US"
,"A Tale of Springtime",Movie,"Comedy, Drama, Romance",1990,tt0097106,7.1,5989,"HN, RS"
,"Equinox Flower",Movie,"Comedy, Drama",1958,tt0051720,7.8,4972,"AG, BB, BS, HN, NI, TT, US"
,"The End of Summer",Movie,Drama,1961,tt0055052,7.7,4601,"AG, BB, BS, HN, NI, TT"
,"Good Morning",Movie,"Comedy, Drama, Family",1959,tt0053134,7.8,11355,"AG, BB, BS, HN, NI, TT, US"
,"Direct Action",Movie,"Action, Crime, Thriller",2004,tt0368688,5,1788,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Brute Force",Movie,"Crime, Drama, Film-Noir",1947,tt0039224,7.6,11843,"AG, BB, BS, HN, NI, RS, TT, US"
,"The Lost Weekend",Movie,"Drama, Film-Noir",1945,tt0037884,7.9,40934,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,Fame,Movie,"Drama, Musical, Romance",2009,tt1016075,5,17038,"AG, BB, BS, HN, NI, TT, US"
,Equinox,Movie,"Action, Adventure, Fantasy",1970,tt0067055,5.2,3643,"AG, BB, BS, HN, NI, RS, TT, US"
,"The Wild One",Movie,"Crime, Drama, Romance",1953,tt0047677,6.7,18078,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"Cabin Fever 2: Spring Fever",Movie,Horror,2009,tt0961722,4.3,15440,"AG, BB, BS, HN, NI, TT"
,"Eating Raoul",Movie,"Comedy, Crime",1982,tt0083869,6.8,9353,"AG, BB, BS, HN, NI, TT, US"
,"The Brood",Movie,"Horror, Sci-Fi",1979,tt0078908,6.8,35241,"AG, BA, BB, BG, BS, HN, HR, HU, MD, ME, MK, NI, PL, SI, SK, TT, US"
,"First Man Into Space",Movie,"Drama, Horror, Sci-Fi",1959,tt0052805,5.4,1807,"AG, BB, BS, HN, NI, RS, TT, US"
,Limelight,Movie,"Drama, Music, Romance",1952,tt0044837,8,22599,"AG, BB, BS, HN, NI, TT, US"
,"A King in New York",Movie,"Comedy, Drama",1957,tt0050598,7,9089,"AG, BB, BS, HN, NI, RS, TT, US"
,"A Woman of Paris: A Drama of Fate",Movie,"Drama, Romance",1923,tt0014624,6.9,6335,"AG, BB, BS, HN, NI, RS, TT, US"
,"The Circus",Movie,"Comedy, Family, Romance",1928,tt0018773,8.1,36616,"AG, BB, BS, HN, NI, TT, US"
,"Jean Charles",Movie,"Biography, Drama",2009,tt0989007,6.3,1334,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Bride",Movie,"Fantasy, Horror, Romance",1985,tt0088851,5.4,3645,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Official Story",Movie,"Drama, History",1985,tt0089276,7.7,11092,"AG, BB, BS, HN, NI, TT"
,"The Five Heartbeats",Movie,"Drama, Music",1991,tt0101891,7.5,5003,"AG, BB, BS, NI, TT"
,Ratcatcher,Movie,Drama,1999,tt0171685,7.5,12084,"AG, BB, BS, HN, NI, TT, US"
,"Ghost Adventures",Movie,Documentary,2004,tt2637720,7.6,2512,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MC, MD, ME, MK, NI, NL, NO, PL, RO, SE, SI, SK, US"
,"A Woman Under the Influence",Movie,"Drama, Romance",1974,tt0072417,8,29991,"AG, BB, BS, HN, NI, RS, TT, US"
,"Divided We Fall",Movie,"Comedy, Drama, War",2000,tt0234288,7.6,5440,"CZ, SK"
,"Taste of Cherry",Movie,Drama,1997,tt0120265,7.7,38286,"AG, BB, BS, HN, NI, TT, US"
,"Justice League: Crisis on Two Earths",Movie,"Action, Animation, Fantasy",2010,tt1494772,7.2,29518,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,"Scooby-Doo and the Legend of the Vampire",Movie,"Adventure, Animation, Comedy",2003,tt0357139,6.4,6196,"AD, AR, BA, BE, BG, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HR, HU, MC, MD, ME, MK, MX, NL, NO, PE, PL, PT, RO, SE, SI, SK, SV, UY"
,"Real Women Have Curves",Movie,"Comedy, Drama",2002,tt0296166,6.9,8398,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,Outrage,Movie,Documentary,2009,tt1049400,7.5,1769,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
,"The Late Shift",Movie,"Comedy, Drama",1996,tt0116835,6.7,3855,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,"The Texas Chain Saw Massacre",Movie,Horror,1974,tt0072271,7.4,191092,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"Monsieur Verdoux",Movie,"Comedy, Crime, Drama",1947,tt0039631,7.8,19513,"AG, BB, BS, HN, NI, RS, TT, US"
,"The Ruling Class",Movie,"Comedy, Drama, Musical",1972,tt0069198,7.2,6914,"AG, BB, BS, HN, NI, TT, US"
,Kwaidan,Movie,"Drama, Fantasy, Horror",1964,tt0058279,7.9,20686,"AG, BB, BS, HN, NI, TT, US"
,"I Was a Teenage Zombie",Movie,"Comedy, Horror",1987,tt0093238,4.4,983,"AG, BB, BS, NI, TT, US"
,"Path to War",Movie,"Biography, Drama, War",2002,tt0218505,7.3,4288,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,Shampoo,Movie,"Comedy, Drama",1975,tt0073692,6.4,14623,"CZ, RO"
,"Richard III",Movie,"Drama, Sci-Fi, War",1995,tt0114279,7.3,15774,"AG, BB, BS, NI, TT"
,Agatha,Movie,"Drama, Mystery, Thriller",1979,tt0078736,6.2,3678,PT
,"The Firm",Movie,"Comedy, Drama, Mystery",2009,tt1313113,5.8,6518,PT
,"Paris Is Burning",Movie,Documentary,1990,tt0100332,8.2,18429,"AG, BB, BS, HN, NI, RS, TT, US"
,Grandhotel,Movie,Comedy,2006,tt0494231,6,368,"CZ, SK"
,Loners,Movie,Comedy,2000,tt0219288,7.5,3306,"CZ, SK"
,"Samurai I: Musashi Miyamoto",Movie,"Action, Adventure, Biography",1954,tt0047444,7.4,9686,"AG, BB, BS, HN, NI, TT, US"
,"Samurai II: Duel at Ichijoji Temple",Movie,"Action, Adventure, Biography",1955,tt0048579,7.3,7084,"AG, BB, BS, HN, NI, TT, US"
,"Samurai III: Duel at Ganryu Island",Movie,"Action, Adventure, Drama",1956,tt0049710,7.5,6823,"AG, BB, BS, HN, NI, TT, US"
,"The Cameraman",Movie,"Comedy, Drama, Family",1928,tt0018742,8,13461,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"Eyes Without a Face",Movie,"Drama, Horror",1960,tt0053459,7.6,36236,"AG, BB, BS, HN, NI, TT, US"
,"The Chase",Movie,"Crime, Drama, Thriller",1966,tt0060232,7.1,13872,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"The Killer Elite",Movie,"Action, Crime, Thriller",1975,tt0073240,6,7436,"AG, BB, BS, NI, TT"
,"Against the Wall",Movie,"Action, Drama, History",1994,tt0109053,6.7,3363,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"The Mean Season",Movie,"Crime, Thriller",1985,tt0089572,6.1,5235,"AG, BB, BS, NI, TT"
,"The Incredible Shrinking Man",Movie,"Horror, Sci-Fi",1957,tt0050539,7.6,20522,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"The Tuskegee Airmen",Movie,"Drama, History, War",1995,tt0114745,7.1,7238,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,"Gainsbourg: A Heroic Life",Movie,"Biography, Drama, Music",2010,tt1329457,6.9,10390,"FR, MC"
,"The Beguiled",Movie,"Drama, Thriller, War",1971,tt0066819,7.2,19614,"AR, BO, CL, CO, CR, GT, MX, PE, SV, UY"
,"They All Laughed",Movie,"Comedy, Romance",1981,tt0083189,6.3,3221,"HN, US"
,"Shining Through",Movie,"Drama, Romance, Thriller",1992,tt0105391,6.4,11002,"HN, US"
,"The Killing of a Chinese Bookie",Movie,"Crime, Drama, Thriller",1976,tt0074749,7.3,15195,"AG, BB, BS, HN, NI, RS, TT, US"
,"Hope and Glory",Movie,"Comedy, Drama, Romance",1987,tt0093209,7.3,14999,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"The Bad and the Beautiful",Movie,"Drama, Romance",1952,tt0044391,7.8,16735,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,Angela,Movie,Drama,1995,tt0112364,6.3,1097,"AG, BB, BS, HN, NI, RS, TT, US"
,Safe,Movie,Drama,1995,tt0114323,7.1,17754,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Gray's Anatomy",Movie,"Comedy, Drama",1996,tt0116447,6.8,2558,"AG, BB, BS, HN, NI, TT"
,"The Seventh Continent",Movie,Drama,1989,tt0098327,7.6,17623,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"Valentine's Day",Movie,"Comedy, Romance",2010,tt0817230,5.7,126324,"AD, BE, FR, MC"
,"Scooby-Doo! Abracadabra-Doo",Movie,"Action, Adventure, Animation",2009,tt1599351,6.8,3320,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"The Times of Harvey Milk",Movie,"Biography, Documentary, History",1984,tt0088275,8.2,6709,"AG, BB, BS, HN, NI, TT, US"
,Dodes'ka-den,Movie,Drama,1970,tt0065649,7.3,7788,"AG, BB, BS, HN, NI, TT, US"
,"The Girl from Paris",Movie,"Comedy, Drama",2001,tt0240149,6.6,2462,"FR, MC"
,"Harlan County U.S.A.",Movie,Documentary,1976,tt0074605,8.2,6814,"AG, BB, BS, HN, NI, TT, US"
,"American Boy: A Profile of Steven Prince",Movie,Documentary,1978,tt0077157,7.3,1955,"AG, BB, BS, HN, NI, TT, US"
,"Venus Beauty Institute",Movie,"Comedy, Drama, Romance",1999,tt0174330,6.3,4438,"FR, MC"
,"The Decameron",Movie,"Comedy, Drama, History",1971,tt0065622,7,12618,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"White Light/Black Rain: The Destruction of Hiroshima and Nagasaki",Movie,"Documentary, History",2007,tt0911010,8.2,2386,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Temple Grandin",Movie,"Biography, Drama",2010,tt1278469,8.2,33316,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Opening Night",Movie,Drama,1977,tt0079672,7.9,12740,"AG, BB, BS, HN, NI, TT, US"
,"Something Like Happiness",Movie,Drama,2005,tt0406098,7.1,1560,"CZ, SK"
,"The Wild Bees",Movie,"Comedy, Drama",2001,tt0243859,6.6,613,"CZ, SK"
,"Wall Street: Money Never Sleeps",Movie,Drama,2010,tt1027718,6.2,107427,"AG, BB, BS, HN, NI, RS, TT, US"
,"Tomorrow at Dawn",Movie,Drama,2009,tt1291548,6.6,559,FR
,"She's Out of My League",Movie,"Comedy, Romance",2010,tt0815236,6.4,147068,"AG, BB, BS, HN, NI, RS, TT, US"
,"Barbie in a Mermaid Tale",Movie,"Animation, Family, Fantasy",2010,tt1610301,6.4,4268,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Michigan vs. Ohio State: The Rivalry",Movie,"Documentary, Sport",2007,tt1127700,7.7,208,"AG, BB, BS, HN, NI, RS, TT, US"
,Beautiful,Movie,"Comedy, Drama",2000,tt0210567,5.6,4354,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"Mannequin: On the Move",Movie,"Comedy, Fantasy, Romance",1991,tt0102395,4.4,7002,"AG, BB, BS, HN, NI, TT"
,"The A-Team",Movie,"Action, Adventure, Crime",2010,tt0429493,6.7,271024,"AG, BB, BS, HN, NI, RS, TT, US"
,"Our Family Wedding",Movie,"Comedy, Romance",2010,tt1305583,5.1,7552,"AG, BB, BS, HN, NI, TT"
,"Twist of Faith",Movie,Documentary,2004,tt0436857,7.2,989,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"The NeverEnding Story",Movie,"Adventure, Drama, Family",1984,tt0088323,7.3,160466,"AR, BO, BR, BZ, CL, CO, CR, DO, FR, GT, JM, LC, MC, MX, PA, PE, PY, SV, UY, VE"
,"The NeverEnding Story II: The Next Chapter",Movie,"Adventure, Drama, Family",1990,tt0100240,5.1,27888,"AR, BO, BR, CL, CO, CR, FR, GT, MC, MX, PE, SV, UY"
,"A Single Man",Movie,"Crime, Drama, Romance",2009,tt1315981,7.5,119058,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Losers",Movie,"Action, Adventure, Comedy",2010,tt0480255,6.2,108219,"HN, US"
,Predators,Movie,"Action, Adventure, Sci-Fi",2010,tt1424381,6.4,248292,"AG, BB, BS, HN, NI, RS, TT, US"
,"Date Night",Movie,"Comedy, Crime, Romance",2010,tt1279935,6.3,174250,"AG, BB, BS, HN, NI, TT"
,"If These Walls Could Talk",Movie,"Drama, Thriller",1996,tt0116607,6.9,5158,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"The Last Chase",Movie,"Action, Adventure, Sci-Fi",1981,tt0082642,4.4,1242,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"The Extraordinary Adventures of Adèle Blanc-Sec",Movie,"Action, Adventure, Comedy",2010,tt1179025,6.3,23038,"BE, FR"
,Charulata,Movie,"Drama, Romance",1964,tt0057935,8.1,7395,"AG, BB, BS, HN, NI, TT"
,"Resident Evil: Afterlife",Movie,"Action, Horror, Sci-Fi",2010,tt1220634,5.8,181255,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"Clean Slate",Movie,"Comedy, Crime, Drama",1981,tt0082206,7.3,6861,"AG, BB, BS, HN, NI, RS, TT, US"
,"The Brothers Warner",Movie,"Biography, Documentary, History",2007,tt1023499,7.2,683,"AG, BB, BS, HN, NI, TT, US"
,"Lola Montès",Movie,"Biography, Drama, Romance",1955,tt0048308,7.2,6166,"AG, BB, BS, HN, NI, TT, US"
,Walkabout,Movie,"Adventure, Drama",1971,tt0067959,7.6,27896,US
,"A Dog's Life",Movie,"Comedy, Drama, Short",1918,tt0009018,7.6,9895,"AG, BB, BS, HN, NI, RS, TT, US"
,Posse,Movie,Western,1993,tt0107863,5.5,4967,US
,Longford,Movie,"Biography, Crime, Drama",2006,tt0759612,7.5,3337,"DK, FI, NO, SE"
,"The Gathering Storm",Movie,"Biography, Drama, History",2002,tt0314097,7.4,7232,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Into the Storm",Movie,"Biography, Drama, History",2009,tt0992993,7,6028,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Curse of the Pink Panther",Movie,"Comedy, Crime, Mystery",1983,tt0085384,4.3,6809,"AG, BB, BS, HN, NI, RS, TT, US"
,"Blade II",Movie,"Action, Horror, Sci-Fi",2002,tt0187738,6.7,239827,"AR, BO, BR, BZ, CL, CO, CR, DK, DO, EC, FI, GT, JM, LC, MX, NO, PA, PE, PY, SE, SV, TC, UY, VE"
,"Naked Gun 33 1/3: The Final Insult",Movie,"Comedy, Crime",1994,tt0110622,6.5,113680,"AG, BB, BS, HN, NI, RS, TT"
,"The World Is Not Enough",Movie,"Action, Adventure, Thriller",1999,tt0143145,6.4,212147,"AG, BB, BS, NI, TT"
,Blade,Movie,"Action, Horror, Sci-Fi",1998,tt0120611,7.1,309164,"AR, BO, BR, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, JM, LC, MX, NO, PA, PE, PY, SE, SV, TC, UY, VE"
,"Blade: Trinity",Movie,"Action, Horror, Sci-Fi",2004,tt0359013,5.8,192496,"AR, BO, BR, BZ, CL, CO, CR, DK, DO, EC, FI, GT, JM, LC, MX, NO, PA, PE, PY, SE, SV, TC, UY, VE"
,"Die Another Day",Movie,"Action, Adventure, Thriller",2002,tt0246460,6.1,231553,"AG, BB, BS, NI, TT"
,"Never Say Never Again",Movie,"Action, Adventure, Thriller",1983,tt0086006,6.1,74178,"AG, BB, BS, NI, TT"
,"Godzilla vs. King Ghidorah",Movie,"Action, Adventure, Drama",1991,tt0101962,6.5,7468,US
,"The House of Happiness",Movie,Comedy,2006,tt0460858,5.5,1719,"FR, MC"
,"Boy Interrupted",Movie,"Biography, Documentary, Drama",2009,tt1327819,7.8,2353,"AG, BB, BS, HN, NI, TT, US"
,"School Daze",Movie,"Comedy, Drama, Musical",1988,tt0096054,6.1,8279,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Portrait of a Lady",Movie,"Drama, Romance",1996,tt0117364,6.2,12872,"CZ, RO"
,"Cemetery Junction",Movie,"Comedy, Drama",2010,tt1196204,6.8,24303,FR
,"Time Bandits",Movie,"Adventure, Comedy, Fantasy",1981,tt0081633,6.9,70425,"AG, BB, BS, HN, NI, RS, TT, US"
,"The Blood of a Poet",Movie,Fantasy,1932,tt0021331,7.3,7529,"AG, BB, BS, HN, NI, TT"
,"Testament of Orpheus",Movie,"Biography, Fantasy",1960,tt0054377,7.2,3832,"AG, BB, BS, HN, NI, TT, US"
,"It's Not Just You, Murray!",Movie,"Comedy, Crime, Drama",1964,tt0058242,6.4,2273,"AG, BB, BS, HN, NI, RS, TT, US"
,"Ghosts of Abu Ghraib",Movie,"Crime, Documentary, History",2007,tt0912585,7.7,1203,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"The Vagina Monologues",Movie,"Comedy, Documentary, Drama",2002,tt0244283,6.4,1138,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,"You Don't Know Jack",Movie,"Biography, Drama",2010,tt1132623,7.5,30743,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"The Last Truck: Closing of a GM Plant",Movie,Documentary,2009,tt1487120,6.9,501,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,"The Naked Gun: From the Files of Police Squad!",Movie,"Comedy, Crime",1988,tt0095705,7.6,189248,"AG, BB, BS, HN, NI, RS, TT"
,"The Naked Gun 2½: The Smell of Fear",Movie,"Comedy, Crime",1991,tt0102510,6.9,124262,"AG, BB, BS, HN, NI, TT"
,"Scooby-Doo and the Reluctant Werewolf",Movie,"Animation, Comedy, Family",1988,tt0189072,6.7,5370,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
